zipcode,latitude,longitude,city,longitude,zcta,population,population_density,county_name,area_sq_miles
63549,40.0167,-92.49172,La Plata,MO,TRUE,2344,6.7,Macon,134.937
63551,40.49921,-92.74252,Livonia,MO,TRUE,251,2.2,Putnam,44.097
63552,39.75349,-92.45075,Macon,MO,TRUE,7554,21.9,Macon,133.375
63555,40.48458,-92.18698,Memphis,MO,TRUE,3258,6.5,Scotland,193.783
63556,40.18251,-93.11723,Milan,MO,TRUE,3196,5.1,Sullivan,241.588
63557,39.98297,-92.88045,New Boston,MO,TRUE,272,1.2,Linn,84.323
63558,39.74168,-92.75244,New Cambria,MO,TRUE,602,2.1,Macon,110.744
63559,40.22674,-92.74528,Novinger,MO,TRUE,1258,4.4,Adair,111.4
63560,40.3574,-93.12291,Pollock,MO,TRUE,61,0.6,Sullivan,37.621
63561,40.41408,-92.54317,Queen City,MO,TRUE,1043,4.7,Schuyler,85.833
63563,40.30387,-92.07439,Rutledge,MO,TRUE,501,2.6,Knox,75.138
63565,40.48263,-92.95447,Unionville,MO,TRUE,3965,5.6,Putnam,272.145
63566,40.03139,-92.94793,Winigan,MO,TRUE,72,1.4,Linn,19.513
63567,40.41332,-92.70461,Worthington,MO,TRUE,70,3.8,Putnam,7.065
63601,37.8212,-90.5439,Park Hills,MO,TRUE,16389,106,St. Francois,59.693
63620,37.40101,-90.6521,Annapolis,MO,TRUE,1036,2.1,Iron,188.782
63621,37.48225,-90.57916,Arcadia,MO,TRUE,1632,8.2,Iron,76.715
63622,37.78901,-90.90584,Belgrade,MO,TRUE,764,6.5,Washington,45.454
63623,37.67532,-90.8941,Belleview,MO,TRUE,895,3.3,Iron,105.927
63624,37.7531,-90.63923,Bismarck,MO,TRUE,3447,21.8,St. Francois,60.903
63625,37.56374,-90.98734,Black,MO,TRUE,382,1.8,Reynolds,81.164
63626,38.07721,-90.71471,Blackwell,MO,TRUE,588,10.7,Washington,21.302
63627,38.03625,-90.25317,Bloomsdale,MO,TRUE,2787,14.7,Ste. Genevieve,72.996
63628,37.9392,-90.52466,Bonne Terre,MO,TRUE,16416,52.7,St. Francois,120.234
63629,37.39847,-91.23861,Bunker,MO,TRUE,947,1.3,Shannon,289.316
63630,38.01874,-90.72727,Cadet,MO,TRUE,4006,22.9,Washington,67.669
63631,37.74912,-90.78873,Caledonia,MO,TRUE,544,5.1,Washington,41.239
63633,37.41993,-91.01082,Centerville,MO,TRUE,775,3.2,Reynolds,92.678
63636,37.29542,-90.57549,Des Arc,MO,TRUE,446,3.9,Iron,44.255
63637,37.70511,-90.51875,Doe Run,MO,TRUE,759,14.7,St. Francois,19.884
63638,37.21727,-91.01135,Ellington,MO,TRUE,2489,3.3,Reynolds,295.322
63640,37.75446,-90.36525,Farmington,MO,TRUE,29263,54,St. Francois,209.255
63645,37.54204,-90.32428,Fredericktown,MO,TRUE,11554,12.4,Madison,359.288
63648,37.8187,-90.69878,Irondale,MO,TRUE,1858,22.9,Washington,31.342
63650,37.6103,-90.62994,Ironton,MO,TRUE,3600,12.4,Iron,112.12
63653,37.86139,-90.58789,Leadwood,MO,TRUE,1186,420.8,St. Francois,1.088
63654,37.45941,-90.85156,Lesterville,MO,TRUE,752,4.1,Reynolds,71.4
63655,37.39312,-90.20552,Marquand,MO,TRUE,1639,4.2,Madison,151.816
63656,37.59664,-90.79483,Middle Brook,MO,TRUE,576,3.2,Iron,70.384
63660,37.91241,-90.70241,Mineral Point,MO,TRUE,2784,30.6,Washington,35.138
63662,37.53782,-90.05321,Patton,MO,TRUE,536,3.5,Bollinger,59.843
63663,37.62446,-90.64638,Pilot Knob,MO,TRUE,649,319.3,Iron,0.785
63664,37.92161,-90.91661,Potosi,MO,TRUE,9693,13,Washington,287.666
63665,37.29055,-90.84087,Redford,MO,TRUE,313,1.4,Reynolds,88.953
63670,37.89667,-90.16245,Sainte Genevieve,MO,TRUE,12293,18.9,Ste. Genevieve,251.067
63673,37.83641,-89.98861,Saint Mary,MO,TRUE,2340,7.8,Ste. Genevieve,115.188
63674,38.03126,-90.65933,Tiff,MO,TRUE,48,6.4,Washington,2.906
63675,37.30112,-90.697,Vulcan,MO,TRUE,24,0.6,Iron,15.179
63701,37.33522,-89.58043,Cape Girardeau,MO,TRUE,39345,114.5,Cape Girardeau,132.676
63703,37.27373,-89.53981,Cape Girardeau,MO,TRUE,8201,245.1,Cape Girardeau,12.921
63730,37.09496,-89.91841,Advance,MO,TRUE,3397,11.6,Stoddard,112.78
63732,37.59428,-89.59123,Altenburg,MO,TRUE,863,9.9,Perry,33.794
63735,36.98015,-89.78139,Bell City,MO,TRUE,697,4.8,Stoddard,56.111
63736,37.08033,-89.52072,Benton,MO,TRUE,3755,23.9,Scott,60.699
63738,37.08936,-89.95729,Brownwood,MO,TRUE,0,0,Stoddard,0.279
63739,37.35686,-89.80216,Burfordville,MO,TRUE,508,13.4,Cape Girardeau,14.6
63740,37.17564,-89.68557,Chaffee,MO,TRUE,5165,22.7,Scott,87.936
63743,37.51886,-89.83261,Daisy,MO,TRUE,64,6.2,Cape Girardeau,3.994
63744,37.19331,-89.71831,Delta,MO,TRUE,198,40.1,Cape Girardeau,1.906
63746,37.70783,-89.69484,Farrar,MO,TRUE,11,3.4,Perry,1.261
63747,37.55993,-89.81121,Friedheim,MO,TRUE,972,19.1,Cape Girardeau,19.648
63748,37.66912,-89.61282,Frohna,MO,TRUE,1174,6.1,Perry,74.416
63750,37.1508,-90.16917,Gipsy,MO,TRUE,318,14.6,Bollinger,8.429
63751,37.2742,-90.12404,Glenallen,MO,TRUE,946,3.4,Bollinger,108.763
63755,37.44351,-89.64193,Jackson,MO,TRUE,27629,60.2,Cape Girardeau,177.091
63758,37.19212,-89.55064,Kelso,MO,TRUE,435,912.4,Scott,0.18
63760,37.25084,-89.90374,Leopold,MO,TRUE,604,6.5,Bollinger,35.814
63763,37.05885,-90.18058,McGee,MO,TRUE,98,1.9,Wayne,20.044
63764,37.32944,-89.9837,Marble Hill,MO,TRUE,4760,10.7,Bollinger,171.612
63766,37.43558,-89.84424,Millersville,MO,TRUE,1715,13.7,Cape Girardeau,48.315
63767,37.04356,-89.61038,Morley,MO,TRUE,526,225.5,Scott,0.901
63769,37.52312,-89.74203,Oak Ridge,MO,TRUE,1358,10.2,Cape Girardeau,51.565
63770,37.59456,-89.70049,Old Appleton,MO,TRUE,203,28.9,Perry,2.708
63771,37.07431,-89.71299,Oran,MO,TRUE,2365,8.6,Scott,106.124
63774,37.09424,-89.77469,Perkins,MO,TRUE,106,248,Scott,0.165
63775,37.71051,-89.87919,Perryville,MO,TRUE,16325,18.4,Perry,343.421
63780,37.17797,-89.50138,Scott City,MO,TRUE,6243,38.5,Scott,62.65
63781,37.5329,-89.93078,Sedgewickville,MO,TRUE,1398,8.8,Bollinger,61.385
63782,37.11369,-90.02788,Sturdivant,MO,TRUE,172,4.3,Bollinger,15.457
63783,37.60958,-89.6823,Uniontown,MO,TRUE,60,4.1,Perry,5.696
63784,36.99497,-89.69601,Vanduser,MO,TRUE,253,59.3,Scott,1.648
63785,37.26336,-89.81554,Whitewater,MO,TRUE,1282,9.9,Cape Girardeau,49.904
63787,37.12284,-90.12263,Zalma,MO,TRUE,551,3.5,Bollinger,61.378
63801,36.89698,-89.60672,Sikeston,MO,TRUE,22027,40,Scott,212.726
63820,36.82427,-89.32564,Anniston,MO,TRUE,249,197.2,Mississippi,0.487
63821,36.04878,-90.23963,Arbyrd,MO,TRUE,616,6,Dunklin,39.742
63822,36.65904,-90.00103,Bernie,MO,TRUE,2724,13.6,Stoddard,77.409
63823,36.89628,-89.45367,Bertrand,MO,TRUE,1434,14.1,Mississippi,39.35
63824,37.00513,-89.52638,Blodgett,MO,TRUE,185,600.7,Scott,0.119
63825,36.93033,-89.94432,Bloomfield,MO,TRUE,4224,15.6,Stoddard,104.421
63826,36.18361,-89.84486,Braggadocio,MO,TRUE,164,11.3,Pemiscot,5.616
63827,36.26133,-89.89226,Bragg City,MO,TRUE,431,2.2,Pemiscot,74.767
63828,36.75038,-89.69182,Canalou,MO,TRUE,177,69.8,New Madrid,0.98
63829,36.03652,-90.31173,Cardwell,MO,TRUE,1070,17.8,Dunklin,23.253
63830,36.14065,-89.6871,Caruthersville,MO,TRUE,6118,38,Pemiscot,62.132
63833,36.64779,-89.73023,Catron,MO,TRUE,137,0.7,New Madrid,71.503
63834,36.91989,-89.27885,Charleston,MO,TRUE,5169,8,Mississippi,249.545
63837,36.44907,-89.98023,Clarkton,MO,TRUE,1381,17,Dunklin,31.359
63839,36.04748,-89.8097,Cooter,MO,TRUE,290,131.2,Pemiscot,0.853
63840,36.19113,-89.88426,Deering,MO,TRUE,74,96.7,Pemiscot,0.295
63841,36.77198,-89.98169,Dexter,MO,TRUE,13191,39.4,Stoddard,129.152
63845,36.70944,-89.31505,East Prairie,MO,TRUE,5261,10.8,Mississippi,188.602
63846,36.82229,-89.80199,Essex,MO,TRUE,1239,4.7,Stoddard,101.614
63847,36.44271,-90.03474,Gibson,MO,TRUE,91,16.4,Dunklin,2.144
63848,36.44053,-89.88219,Gideon,MO,TRUE,887,4.3,New Madrid,80.384
63849,36.13287,-89.99109,Gobler,MO,TRUE,176,3.1,Dunklin,21.763
63850,36.82227,-89.78214,Grayridge,MO,TRUE,8,266.5,Stoddard,0.012
63851,36.25762,-89.72352,Hayti,MO,TRUE,3684,14.1,Pemiscot,100.716
63852,36.36748,-90.01435,Holcomb,MO,TRUE,1172,9.3,Dunklin,48.735
63853,36.05834,-89.86738,Holland,MO,TRUE,141,181.7,Pemiscot,0.3
63855,36.05332,-90.07123,Hornersville,MO,TRUE,854,4.5,Dunklin,73.335
63857,36.22402,-90.04612,Kennett,MO,TRUE,11930,43.4,Dunklin,106.085
63860,36.67462,-89.59449,Kewanee,MO,TRUE,172,15.8,New Madrid,4.2
63862,36.58974,-89.67345,Lilbourn,MO,TRUE,1237,7.2,New Madrid,66.77
63863,36.56282,-89.97671,Malden,MO,TRUE,5321,36.5,Dunklin,56.34
63866,36.52606,-89.60654,Marston,MO,TRUE,409,40.8,New Madrid,3.869
63867,36.74475,-89.5465,Matthews,MO,TRUE,764,3.4,New Madrid,87.745
63868,36.84579,-89.68971,Morehouse,MO,TRUE,653,255.2,New Madrid,0.988
63869,36.60768,-89.48111,New Madrid,MO,TRUE,3218,11.9,New Madrid,104.65
63870,36.61942,-89.84471,Parma,MO,TRUE,1066,4.9,New Madrid,83.448
63873,36.42791,-89.65965,Portageville,MO,TRUE,4015,8.1,New Madrid,192.247
63874,36.55566,-89.81645,Risco,MO,TRUE,288,114.8,New Madrid,0.968
63876,36.13206,-90.16487,Senath,MO,TRUE,2071,13.4,Dunklin,59.486
63877,36.07377,-89.85118,Steele,MO,TRUE,2816,7.3,Pemiscot,148.066
63878,36.50302,-89.82234,Tallapoosa,MO,TRUE,92,66.3,New Madrid,0.536
63879,36.35752,-89.80945,Wardell,MO,TRUE,694,12,Pemiscot,22.296
63880,36.32986,-90.02585,Whiteoak,MO,TRUE,97,528.7,Dunklin,0.071
63882,36.91639,-89.21974,Wyatt,MO,TRUE,322,182.7,Mississippi,0.68
63901,36.77168,-90.45012,Poplar Bluff,MO,TRUE,35324,47.9,Butler,285.005
63932,36.6879,-90.24533,Broseley,MO,TRUE,848,6.4,Butler,51.381
63933,36.52102,-90.10876,Campbell,MO,TRUE,3049,11.5,Dunklin,102.012
63934,37.20014,-90.37254,Clubb,MO,TRUE,31,2.6,Wayne,4.664
63935,36.67053,-90.92055,Doniphan,MO,TRUE,7931,6.7,Ripley,457.302
63936,36.80731,-90.12979,Dudley,MO,TRUE,494,2.3,Stoddard,84.286
63937,36.94403,-90.74907,Ellsinore,MO,TRUE,2643,6,Carter,169.586
63939,36.68456,-90.68253,Fairdealing,MO,TRUE,963,7,Ripley,53.151
63940,36.77218,-90.22892,Fisk,MO,TRUE,1326,9.4,Butler,54.7
63941,36.8711,-91.16607,Fremont,MO,TRUE,221,0.6,Carter,138.656
63942,36.55434,-91.07821,Gatewood,MO,TRUE,490,2.1,Ripley,88.322
63943,36.84046,-90.79995,Grandin,MO,TRUE,823,3.8,Carter,83.449
63944,37.10876,-90.36286,Greenville,MO,TRUE,1332,3.1,Wayne,165.84
63945,36.6381,-90.5524,Harviell,MO,TRUE,928,11.4,Butler,31.41
63950,37.26924,-90.43474,Lodi,MO,TRUE,0,0,Wayne,10.668
63951,37.10875,-90.26055,Lowndes,MO,TRUE,200,2.1,Wayne,36.346
63952,37.00828,-90.64916,Mill Spring,MO,TRUE,284,2.1,Wayne,52.755
63953,36.59134,-90.62995,Naylor,MO,TRUE,787,5.2,Ripley,58.052
63954,36.56365,-90.47337,Neelyville,MO,TRUE,954,3.4,Butler,108.6
63955,36.60211,-90.67864,Oxly,MO,TRUE,64,3.3,Ripley,7.523
63956,37.21741,-90.51665,Patterson,MO,TRUE,770,4.3,Wayne,69.485
63957,37.14218,-90.68903,Piedmont,MO,TRUE,5144,9.8,Wayne,203.399
63960,36.96074,-90.12434,Puxico,MO,TRUE,3204,10.6,Stoddard,116.375
63961,36.56848,-90.2749,Qulin,MO,TRUE,1600,6.9,Butler,89.669
63962,36.84406,-90.28149,Rombauer,MO,TRUE,0,0,Butler,0.018
63964,37.23954,-90.39662,Silva,MO,TRUE,733,4.1,Wayne,69.491
63965,36.97391,-91.02294,Van Buren,MO,TRUE,2607,4.5,Carter,225.157
63966,36.96956,-90.26216,Wappapello,MO,TRUE,2110,13.6,Wayne,59.937
63967,36.94867,-90.47721,Williamsville,MO,TRUE,1313,4.1,Wayne,122.239
64001,39.10464,-93.53683,Alma,MO,TRUE,842,9.1,Lafayette,35.545
64011,38.95963,-94.06688,Bates City,MO,TRUE,3876,41.9,Lafayette,35.7
64012,38.78906,-94.55204,Belton,MO,TRUE,29304,239.7,Cass,47.196
64014,39.00893,-94.25533,Blue Springs,MO,TRUE,28788,993,Jackson,11.191
64015,39.02099,-94.3006,Blue Springs,MO,TRUE,32245,636.5,Jackson,19.561
64016,39.11642,-94.21385,Buckner,MO,TRUE,4603,54.8,Jackson,32.443
64017,39.199,-94.02951,Camden,MO,TRUE,335,6.1,Ray,21.16
64018,39.45052,-94.73329,Camden Point,MO,TRUE,981,18.6,Platte,20.416
64019,38.77543,-93.86665,Centerview,MO,TRUE,2385,10.8,Johnson,84.916
64020,38.96795,-93.59098,Concordia,MO,TRUE,2953,10.8,Lafayette,105.627
64021,39.11498,-93.624,Corder,MO,TRUE,573,5.2,Lafayette,42.575
64022,39.20191,-93.67836,Dover,MO,TRUE,140,7.4,Lafayette,7.334
64024,39.32523,-94.22707,Excelsior Springs,MO,TRUE,15574,85.4,Clay,70.393
64028,39.29658,-94.82153,Farley,MO,TRUE,309,46.3,Platte,2.579
64029,39.00634,-94.21473,Grain Valley,MO,TRUE,21961,266.4,Jackson,31.826
64030,38.87996,-94.52312,Grandview,MO,TRUE,26422,702.6,Jackson,14.52
64034,38.85052,-94.30203,Greenwood,MO,TRUE,8998,152.4,Jackson,22.793
64035,39.28796,-93.81972,Hardin,MO,TRUE,1189,7.1,Ray,64.444
64036,39.20047,-93.937,Henrietta,MO,TRUE,610,11,Ray,21.341
64037,39.05116,-93.73386,Higginsville,MO,TRUE,6460,23.1,Lafayette,107.787
64040,38.71928,-93.98725,Holden,MO,TRUE,6379,14.9,Johnson,165.711
64048,39.44439,-94.3634,Holt,MO,TRUE,4387,37,Clay,45.772
64050,39.11424,-94.40641,Independence,MO,TRUE,21079,632.8,Jackson,12.861
64052,39.07355,-94.45082,Independence,MO,TRUE,22138,1354.5,Jackson,6.31
64053,39.10791,-94.46735,Independence,MO,TRUE,6775,965.6,Jackson,2.709
64054,39.11627,-94.44003,Independence,MO,TRUE,3547,445.3,Jackson,3.075
64055,39.05061,-94.39848,Independence,MO,TRUE,35960,1110.9,Jackson,12.498
64056,39.11114,-94.32008,Independence,MO,TRUE,17395,341.4,Jackson,19.672
64057,39.0692,-94.32203,Independence,MO,TRUE,14328,376.8,Jackson,14.682
64058,39.17805,-94.31408,Independence,MO,TRUE,6660,77.2,Jackson,33.328
64060,39.37134,-94.36821,Kearney,MO,TRUE,16488,108.6,Clay,58.607
64061,38.77981,-94.0885,Kingsville,MO,TRUE,3161,19.6,Johnson,62.11
64062,39.45533,-94.17244,Lawson,MO,TRUE,6968,31.2,Ray,86.145
64063,38.91224,-94.35341,Lees Summit,MO,TRUE,21863,1381.7,Jackson,6.113
64064,38.98222,-94.34284,Lees Summit,MO,TRUE,20050,408.3,Jackson,18.957
64066,39.13961,-94.13857,Levasy,MO,TRUE,98,36.4,Jackson,1.039
64067,39.15594,-93.83747,Lexington,MO,TRUE,5978,31.6,Lafayette,73.137
64068,39.25924,-94.39042,Liberty,MO,TRUE,37758,172,Clay,84.802
64070,38.8897,-94.14863,Lone Jack,MO,TRUE,3479,35.5,Jackson,37.804
64071,39.02961,-93.83379,Mayview,MO,TRUE,728,8.1,Lafayette,34.626
64072,39.23286,-94.30021,Missouri City,MO,TRUE,205,71.6,Clay,1.105
64074,39.08106,-94.07658,Napoleon,MO,TRUE,524,9.7,Lafayette,20.747
64075,38.99751,-94.14544,Oak Grove,MO,TRUE,12121,94.9,Jackson,49.299
64076,38.98145,-93.94536,Odessa,MO,TRUE,9623,29.9,Lafayette,124.331
64077,39.2224,-94.13887,Orrick,MO,TRUE,1665,9.4,Ray,68.51
64078,38.70711,-94.46375,Peculiar,MO,TRUE,9853,71.3,Cass,53.319
64079,39.36267,-94.79351,Platte City,MO,TRUE,15160,61.7,Platte,94.83
64080,38.7691,-94.25639,Pleasant Hill,MO,TRUE,14007,44.5,Cass,121.621
64081,38.90971,-94.40953,Lees Summit,MO,TRUE,25305,750.9,Jackson,13.011
64082,38.86601,-94.4039,Lees Summit,MO,TRUE,20068,377.6,Jackson,20.519
64083,38.80082,-94.4483,Raymore,MO,TRUE,26201,394,Cass,25.679
64084,39.38697,-94.0653,Rayville,MO,TRUE,1380,9.9,Ray,54.091
64085,39.33838,-93.95158,Richmond,MO,TRUE,7855,18.9,Ray,160.396
64086,38.91181,-94.29293,Lees Summit,MO,TRUE,23599,241.2,Jackson,37.78
64088,39.16173,-94.1848,Sibley,MO,TRUE,1456,18.2,Jackson,30.834
64089,39.39007,-94.56483,Smithville,MO,TRUE,14380,91.1,Clay,60.914
64090,38.75991,-94.16387,Strasburg,MO,TRUE,130,347.3,Cass,0.145
64092,39.22248,-94.8088,Waldron,MO,TRUE,0,0,Platte,4.808
64093,38.79057,-93.73206,Warrensburg,MO,TRUE,28199,57.2,Johnson,190.374
64096,39.20176,-93.55611,Waverly,MO,TRUE,1166,10.2,Lafayette,44.052
64097,39.11237,-93.99146,Wellington,MO,TRUE,1014,12.1,Lafayette,32.23
64098,39.45661,-94.89456,Weston,MO,TRUE,3311,17.2,Platte,74.155
64102,39.09433,-94.60329,Kansas City,MO,TRUE,56,64.3,Jackson,0.336
64105,39.10599,-94.58985,Kansas City,MO,TRUE,6312,3046.3,Jackson,0.8
64106,39.10526,-94.57013,Kansas City,MO,TRUE,11343,2722.2,Jackson,1.609
64108,39.08413,-94.58449,Kansas City,MO,TRUE,10495,1110,Jackson,3.651
64109,39.06646,-94.56709,Kansas City,MO,TRUE,10043,1814.4,Jackson,2.137
64110,39.03445,-94.57265,Kansas City,MO,TRUE,16878,2181.8,Jackson,2.987
64111,39.05707,-94.59393,Kansas City,MO,TRUE,16887,2406.5,Jackson,2.709
64112,39.03599,-94.59529,Kansas City,MO,TRUE,8260,2173.8,Jackson,1.467
64113,39.01414,-94.5956,Kansas City,MO,TRUE,12386,1890.3,Jackson,2.53
64114,38.9581,-94.59715,Kansas City,MO,TRUE,24229,1322.1,Jackson,7.076
64116,39.14875,-94.57444,Kansas City,MO,TRUE,18046,642.9,Clay,10.838
64117,39.16522,-94.52251,Kansas City,MO,TRUE,14919,953.7,Clay,6.04
64118,39.21301,-94.57497,Kansas City,MO,TRUE,41984,1268.8,Clay,12.776
64119,39.21137,-94.5186,Kansas City,MO,TRUE,33199,883.9,Clay,14.502
64120,39.13142,-94.51489,Kansas City,MO,TRUE,552,26.9,Jackson,7.928
64123,39.11436,-94.52167,Kansas City,MO,TRUE,11833,2541.7,Jackson,1.798
64124,39.10718,-94.5391,Kansas City,MO,TRUE,10925,2503.7,Jackson,1.685
64125,39.1065,-94.49388,Kansas City,MO,TRUE,2472,621.5,Jackson,1.536
64126,39.09095,-94.49581,Kansas City,MO,TRUE,6898,1026.4,Jackson,2.595
64127,39.08912,-94.53837,Kansas City,MO,TRUE,17668,1632.5,Jackson,4.179
64128,39.06555,-94.53484,Kansas City,MO,TRUE,11912,1530,Jackson,3.006
64129,39.04935,-94.49682,Kansas City,MO,TRUE,9267,345.9,Jackson,10.343
64130,39.03345,-94.54119,Kansas City,MO,TRUE,19644,1070.6,Jackson,7.085
64131,38.95723,-94.57449,Kansas City,MO,TRUE,21942,991.9,Jackson,8.541
64132,38.98551,-94.5396,Kansas City,MO,TRUE,12084,433.2,Jackson,10.771
64133,39.01406,-94.45689,Kansas City,MO,TRUE,36249,823.9,Jackson,16.988
64134,38.9308,-94.48667,Kansas City,MO,TRUE,22964,744.4,Jackson,11.91
64136,39.01361,-94.40181,Kansas City,MO,TRUE,1602,144.4,Jackson,4.283
64137,38.93196,-94.54287,Kansas City,MO,TRUE,9422,630.4,Jackson,5.771
64138,38.96852,-94.47088,Kansas City,MO,TRUE,23805,689.7,Jackson,13.326
64139,38.96832,-94.40677,Kansas City,MO,TRUE,2796,225.6,Jackson,4.785
64145,38.88046,-94.59652,Kansas City,MO,TRUE,4965,344.7,Jackson,5.561
64146,38.87888,-94.57436,Kansas City,MO,TRUE,1278,92.6,Jackson,5.33
64147,38.85387,-94.54688,Kansas City,MO,TRUE,441,51.7,Jackson,3.296
64149,38.86524,-94.46666,Kansas City,MO,TRUE,418,17.8,Jackson,9.044
64150,39.17052,-94.6303,Riverside,MO,TRUE,4463,306.3,Platte,5.626
64151,39.21494,-94.63115,Kansas City,MO,TRUE,28526,839.6,Platte,13.14
64152,39.21278,-94.72271,Kansas City,MO,TRUE,31545,394.3,Platte,30.892
64153,39.27999,-94.73148,Kansas City,MO,TRUE,6653,70.5,Platte,36.425
64154,39.27653,-94.62967,Kansas City,MO,TRUE,13851,413.3,Platte,12.939
64155,39.28031,-94.56801,Kansas City,MO,TRUE,28824,762.3,Clay,14.599
64156,39.2762,-94.5195,Kansas City,MO,TRUE,7946,283.4,Clay,10.824
64157,39.27657,-94.47103,Kansas City,MO,TRUE,23030,822.7,Clay,10.789
64158,39.23493,-94.47839,Kansas City,MO,TRUE,7317,1230.3,Clay,2.296
64161,39.16184,-94.44943,Kansas City,MO,TRUE,292,7.1,Clay,15.982
64163,39.33674,-94.68922,Kansas City,MO,TRUE,1181,50.6,Platte,9.012
64164,39.32988,-94.63113,Kansas City,MO,TRUE,208,7.9,Platte,10.151
64165,39.32081,-94.57749,Kansas City,MO,TRUE,212,20.6,Clay,3.97
64166,39.32215,-94.52301,Kansas City,MO,TRUE,270,21.2,Clay,4.917
64167,39.31939,-94.48187,Kansas City,MO,TRUE,243,54.1,Clay,1.733
64401,39.63452,-94.71522,Agency,MO,TRUE,1757,18.3,Buchanan,37.123
64402,40.25201,-94.32276,Albany,MO,TRUE,2379,7.6,Gentry,121.041
64420,40.48645,-94.2892,Allendale,MO,TRUE,31,27.2,Worth,0.439
64421,39.9082,-94.92779,Amazonia,MO,TRUE,817,12.9,Andrew,24.504
64422,39.90022,-94.4941,Amity,MO,TRUE,350,3.1,DeKalb,43.439
64423,40.18695,-94.8552,Barnard,MO,TRUE,777,4.2,Nodaway,71.913
64424,40.26453,-94.03242,Bethany,MO,TRUE,3929,9.1,Harrison,166.62
64426,40.51747,-93.86158,Blythedale,MO,TRUE,530,3.7,Harrison,54.626
64427,40.10828,-94.84136,Bolckow,MO,TRUE,582,3.6,Andrew,62.065
64428,40.4418,-95.08836,Burlington Junction,MO,TRUE,609,2.6,Nodaway,90.998
64429,39.73895,-94.2285,Cameron,MO,TRUE,11449,29.3,DeKalb,151.114
64430,39.83771,-94.56924,Clarksdale,MO,TRUE,823,7.2,DeKalb,44.083
64431,40.53046,-94.99357,Clearmont,MO,TRUE,441,3.6,Nodaway,46.757
64432,40.26399,-94.66119,Clyde,MO,TRUE,119,42.5,Nodaway,1.081
64433,40.24107,-94.68053,Conception,MO,TRUE,202,104,Nodaway,0.75
64434,40.2584,-94.73615,Conception Junction,MO,TRUE,494,5.1,Nodaway,37.293
64436,39.85362,-94.69034,Cosby,MO,TRUE,873,11,Andrew,30.529
64437,40.14292,-95.35546,Craig,MO,TRUE,561,1.4,Holt,150.526
64438,40.16106,-94.41091,Darlington,MO,TRUE,77,0.7,Gentry,44.004
64439,39.52371,-94.74986,Dearborn,MO,TRUE,1537,11,Platte,54.029
64440,39.57849,-94.91841,De Kalb,MO,TRUE,900,9.6,Buchanan,36.243
64441,40.39883,-94.2642,Denver,MO,TRUE,110,0.8,Worth,50.734
64442,40.49935,-94.00645,Eagleville,MO,TRUE,951,4.6,Harrison,79.498
64443,39.74724,-94.65205,Easton,MO,TRUE,1249,9.9,Buchanan,48.621
64444,39.48334,-94.63856,Edgerton,MO,TRUE,1043,11.7,Platte,34.55
64445,40.53533,-95.13881,Elmo,MO,TRUE,301,2.8,Nodaway,42.221
64446,40.32176,-95.40297,Fairfax,MO,TRUE,1066,3,Atchison,138.959
64448,39.60258,-94.81856,Faucett,MO,TRUE,912,8.7,Buchanan,40.428
64449,40.04135,-94.97754,Fillmore,MO,TRUE,491,4.9,Andrew,38.545
64451,39.99067,-95.20664,Forest City,MO,TRUE,333,2.3,Holt,56.243
64453,40.34471,-94.46947,Gentry,MO,TRUE,140,1.3,Gentry,40.256
64454,39.60771,-94.59423,Gower,MO,TRUE,2941,15.8,Clinton,71.74
64455,40.18592,-95.00594,Graham,MO,TRUE,292,2,Nodaway,56.738
64456,40.49433,-94.38733,Grant City,MO,TRUE,1367,3.2,Worth,165.75
64457,40.15886,-94.68368,Guilford,MO,TRUE,308,3,Nodaway,39.125
64458,40.52246,-94.14491,Hatfield,MO,TRUE,159,1,Harrison,60.382
64459,39.93129,-94.65017,Helena,MO,TRUE,507,8.2,Andrew,23.749
64461,40.52459,-94.81063,Hopkins,MO,TRUE,768,3.7,Nodaway,79.364
64463,40.06526,-94.4869,King City,MO,TRUE,1349,3.8,Gentry,137.307
64465,39.54853,-94.29525,Lathrop,MO,TRUE,3947,16.2,Clinton,94.323
64466,40.16865,-95.1067,Maitland,MO,TRUE,565,3.8,Holt,57.78
64467,40.39772,-94.16236,Martinsville,MO,TRUE,145,1.3,Harrison,44.219
64468,40.34241,-94.8811,Maryville,MO,TRUE,14280,38.1,Nodaway,144.888
64469,39.93085,-94.35762,Maysville,MO,TRUE,2225,7.1,DeKalb,120.866
64470,40.17036,-95.22138,Mound City,MO,TRUE,1483,7.6,Holt,75.754
64471,40.26548,-94.1936,New Hampton,MO,TRUE,309,2.8,Harrison,43.059
64473,39.97606,-95.08446,Oregon,MO,TRUE,1285,4.4,Holt,111.746
64474,39.75829,-94.38103,Osborn,MO,TRUE,831,5.7,DeKalb,56.613
64475,40.43561,-94.63049,Parnell,MO,TRUE,403,2.2,Nodaway,71.045
64476,40.45115,-94.83034,Pickering,MO,TRUE,223,2.5,Nodaway,34.129
64477,39.57872,-94.45289,Plattsburg,MO,TRUE,3489,15.3,Clinton,88.041
64479,40.34853,-94.66636,Ravenwood,MO,TRUE,1091,6.4,Nodaway,65.729
64480,40.06102,-94.70826,Rea,MO,TRUE,329,4.9,Andrew,26.079
64481,40.35622,-93.8957,Ridgeway,MO,TRUE,1154,3.5,Harrison,128.052
